spend,date,supplier,region,relatedBOM_name,quantity,spend_type,franchise,material_category,subcategory,warehouse
27835.30,2023-11-08,A,Guadeloupe,occur,97,Indirect,dark,tend,grow,"325 Kyle Rapid East Coltonborough, MT 13788"
803.61,2020-05-05,C,San Marino,early,84,Capital,firm,late,door,Unit 0800 Box 2383 DPO AE 76285
5149.37,2021-12-21,C,Mexico,quickly,33,Capital,no,measure,hot,"64929 Aaron Ranch Suite 835 North Angelaview, AR 03315"
24301.42,2021-06-23,A,Gabon,fine,75,Direct,draw,southern,tough,"03509 Salas Shores Suite 053 Evansberg, OR 08908"
61001.40,2020-04-18,A,Cook Islands,ahead,63,Indirect,minute,must,vote,"32639 Elijah Rapids Suite 905 Lake Andrew, SC 37452"
39558.17,2023-12-31,D,Greece,situation,1,Capital,sister,world,city,"25306 Brian Rapid Welchton, VA 81655"
15634.80,2020-10-08,A,Myanmar,sort,48,Direct,find,hand,different,"315 Powell Lake Apt. 559 East Ernesthaven, DE 76486"
93350.31,2021-07-29,A,Vanuatu,front,66,Capital,similar,hope,election,"28881 Lorraine Stravenue East Brian, NH 03716"
65641.04,2023-06-28,D,Saint Martin,direction,46,Indirect,mouth,brother,quickly,"32201 Conner Tunnel Duarteside, GU 04511"
32998.69,2021-02-03,D,Saint Barthelemy,speech,98,Indirect,would,someone,movement,"0209 Liu Tunnel Apt. 089 Barbaraport, AL 70740"
83046.42,2020-12-15,D,Paraguay,action,10,Indirect,fill,spend,contain,"4661 Travis Stream Suite 269 South Samantha, NE 99364"
13741.59,2020-08-02,C,Western Sahara,special,85,Indirect,bed,stuff,he,"9122 Olsen Pines Suite 229 North Lisatown, IA 85636"
60968.07,2023-08-09,A,Marshall Islands,rate,10,Indirect,soldier,finish,strong,"PSC 1995, Box 2260 APO AE 41044"
93259.35,2023-07-29,A,Nigeria,fly,3,Capital,life,tough,live,"7496 Troy River West Andrea, KY 41781"
76404.57,2022-02-05,B,Colombia,guy,35,Direct,eye,condition,order,USS Rodriguez FPO AP 09673
15700.52,2022-08-05,A,Netherlands Antilles,court,4,Capital,nation,nearly,street,"5880 Bailey Creek West Brianfurt, HI 56006"
72204.30,2023-06-27,C,Libyan Arab Jamahiriya,threat,96,Capital,charge,any,whom,"7350 Tara Club Apt. 941 South Rachel, AZ 07330"
27629.35,2023-12-29,B,Malta,there,69,Capital,first,threat,identify,"362 Douglas Loaf Suite 715 Port Gilbert, DE 48811"
93685.56,2021-08-04,C,Cameroon,maybe,59,Direct,Mrs,month,wall,"190 Kathleen Forest Davidberg, VT 56326"
36198.50,2023-11-13,C,Benin,child,84,Capital,test,water,upon,"78756 Stephen Summit Deanbury, GA 85930"
65777.99,2021-07-01,B,United Arab Emirates,media,35,Indirect,quite,believe,policy,"4429 Wright Place Johnsonmouth, PR 62436"
94038.03,2021-04-14,E,Nigeria,authority,78,Indirect,the,police,company,"80035 Clarke Dale South Deanborough, GA 87759"
83077.85,2020-05-08,A,Poland,over,32,Indirect,allow,run,direction,"1130 Baker Row Apt. 394 Lake Deborah, IN 80244"
11651.13,2022-04-03,D,Romania,might,21,Capital,she,these,style,"141 Briggs Streets Suite 909 New Tami, WA 80292"
67322.68,2021-12-24,A,Brazil,ability,68,Indirect,key,evidence,news,"12866 Jackson Via South Daniel, MH 62613"
92636.83,2022-08-06,D,Kenya,democratic,13,Indirect,tonight,product,involve,"669 Robert Keys Aliciahaven, NC 33136"
64500.56,2021-03-12,B,Jordan,modern,83,Indirect,very,fly,middle,"28284 Mclaughlin Roads Port Michael, NH 37073"
14689.61,2022-09-02,C,Marshall Islands,top,77,Capital,book,animal,painting,"03287 Green Lodge Suite 336 Port Janetburgh, MN 04631"
15516.06,2022-07-11,D,Tokelau,decision,84,Direct,field,foot,possible,"619 Hawkins Roads Scottville, MS 63514"
60993.82,2021-06-10,E,Isle of Man,into,80,Direct,future,mention,sure,"080 Brian Forge New Sarahfort, NH 72350"
23487.95,2022-12-21,C,Micronesia,hope,53,Direct,soldier,road,issue,"36249 Jessica Isle Suite 558 Lindaberg, NE 85948"
69937.18,2020-02-07,A,Timor-Leste,raise,53,Direct,soon,when,attorney,"9110 Humphrey Trail Suite 327 West Cameron, MI 79533"
38693.54,2022-08-24,B,Puerto Rico,source,79,Indirect,fund,prove,trouble,"57266 Davidson Estate New Gregory, RI 13932"
80157.21,2020-12-21,D,Mozambique,situation,38,Capital,safe,ever,trouble,"50680 Short Common New Jessica, VA 81284"
1518.30,2020-04-10,A,Kyrgyz Republic,subject,100,Indirect,war,quickly,people,"5727 Lucas Skyway Apt. 334 New Michael, TN 42988"
60685.02,2021-07-11,E,Lebanon,down,91,Indirect,people,son,foot,"1846 Kenneth Pines South Mauricestad, FM 22238"
75395.17,2022-07-02,C,American Samoa,page,18,Direct,continue,degree,themselves,"588 Michael Lodge Apt. 783 East Jeffreyborough, PR 63223"
78085.99,2020-09-07,A,French Guiana,drive,22,Indirect,cultural,ok,minute,"503 Powell Prairie Suite 448 Vincentfurt, IN 86255"
92228.17,2021-02-26,E,Mongolia,room,38,Capital,we,listen,ten,"90383 Vanessa Grove Aprilshire, OK 36838"
51830.36,2021-07-08,A,Nepal,detail,91,Capital,like,thing,lay,"1875 Powell Forge Suite 581 Timothyville, VA 85214"
40114.54,2020-12-06,E,Gambia,then,84,Indirect,ability,create,analysis,"847 Russell Glens West Erica, FM 77994"
38513.34,2021-03-13,D,Guatemala,party,34,Capital,clearly,raise,relate,"500 Cheryl Center Amandastad, TX 30879"
95660.74,2022-01-03,C,Comoros,issue,97,Indirect,think,window,service,"49465 Lee Plaza Suite 053 Chelseamouth, AS 69933"
66858.40,2022-09-27,B,Iran,citizen,69,Direct,scientist,before,once,"1845 Perez Harbor Suite 127 New Terri, NM 65177"
40211.12,2023-09-13,E,United Kingdom,because,5,Indirect,address,out,live,"3790 Bianca Road Apt. 980 Josephborough, LA 72720"
83310.38,2022-10-05,A,Guyana,international,81,Indirect,environmental,one,author,"540 Turner Port Kevinbury, OH 91669"
59532.79,2021-12-15,A,Isle of Man,this,28,Indirect,out,these,same,"5207 Ray Ville Apt. 664 South Steven, ID 99481"
48193.50,2022-01-15,C,Uruguay,way,60,Capital,movement,but,fear,"5957 Simmons Motorway Apt. 807 East Joshua, KS 47953"
62366.16,2021-10-17,E,Indonesia,without,29,Direct,enjoy,once,explain,USCGC Adams FPO AE 99578
19000.80,2020-07-09,B,Dominica,nice,78,Capital,while,skill,number,"0394 White Ports Apt. 182 Solisburgh, NH 96982"
74255.07,2022-07-13,B,Botswana,lose,74,Indirect,best,major,red,"505 Brown Ford Riceland, MT 73939"
91431.07,2020-01-19,E,Uzbekistan,staff,52,Direct,space,also,night,"2751 Bradley Stravenue Jonesfort, MD 76264"
93104.68,2021-11-12,B,Korea,join,56,Indirect,itself,significant,issue,"881 Martin Orchard North Sandrachester, MH 91223"
23532.08,2020-05-13,B,Pitcairn Islands,left,54,Direct,sister,alone,learn,"7547 Herrera Throughway Apt. 753 North Scott, MP 48663"
28756.63,2021-11-21,D,Libyan Arab Jamahiriya,instead,27,Indirect,sense,short,current,"18841 Sandra Glen Suite 329 Brennanland, ND 67590"
46059.39,2022-11-04,C,Malta,behavior,19,Capital,behind,reality,attorney,"09162 Torres Freeway West Johnburgh, CO 76108"
57202.86,2020-11-27,D,French Southern Territories,small,12,Direct,mention,main,federal,"5184 Fox Radial North Blake, RI 68098"
18828.62,2023-10-12,B,Nauru,they,69,Direct,money,best,color,"9044 Clarence Row Michaelbury, WA 26746"
74126.39,2021-07-26,D,Greenland,movie,64,Direct,purpose,sit,seat,"341 David Street North Cheryl, SD 73378"
41429.38,2020-09-02,C,Pakistan,teach,43,Capital,theory,chance,skin,"3620 Young Orchard Kimville, SC 18272"
35328.04,2023-04-20,B,Aruba,mission,23,Direct,great,serve,weight,"0321 Brooke Meadows Moorefort, NM 77810"
67365.57,2022-10-28,B,Armenia,student,2,Indirect,method,particularly,set,"29872 Sanchez Station Apt. 855 Lake Devon, NM 17694"
22223.09,2020-02-21,C,Guatemala,I,4,Direct,big,charge,leg,"088 Michael Hill Apt. 695 Tapiachester, AZ 70790"
89803.13,2021-04-07,E,Mayotte,candidate,58,Capital,continue,bit,everybody,"224 Chris Mall Suite 727 East Jenniferside, MT 08367"
64072.23,2021-09-01,A,Andorra,top,87,Indirect,history,stop,still,"5246 Williams Cliffs East Tammy, MN 83473"
62005.82,2020-07-07,C,Papua New Guinea,series,97,Capital,turn,training,son,"7627 Johns Well Suite 709 Blaketown, PA 12891"
10412.10,2022-07-12,D,Kiribati,high,68,Capital,news,throw,thousand,USCGC Conway FPO AA 11662
89129.18,2022-05-05,D,Norway,reflect,83,Indirect,agree,chance,act,"1045 Kevin Tunnel Apt. 431 Vasquezton, SD 92438"
64001.73,2021-02-22,D,Peru,surface,85,Capital,century,special,sing,"58391 Destiny Square Apt. 093 Natalieville, NY 68873"
44639.40,2022-10-08,B,Turkmenistan,amount,31,Indirect,already,let,protect,"955 Stephens Squares Lewistown, AL 78001"
43105.42,2022-07-29,C,Malawi,and,31,Indirect,experience,attorney,program,"228 Robles Crescent East Jennifershire, MT 61759"
10430.87,2022-07-22,D,Qatar,alone,49,Capital,religious,song,ready,"259 Melissa Passage Apt. 057 Lake Sheila, NC 86122"
19100.52,2022-07-25,A,Holy See (Vatican City State),government,13,Indirect,indeed,must,citizen,Unit 9527 Box 7108 DPO AP 15140
10138.25,2020-08-17,A,Germany,grow,36,Direct,government,during,few,"64926 Laura Plain Bennettport, NE 29684"
71799.34,2022-01-28,C,San Marino,detail,62,Indirect,remain,receive,marriage,"390 Gloria Crossing Suite 234 South Amyhaven, KY 10613"
85520.60,2023-05-02,A,Iran,public,70,Direct,rise,how,style,"7440 Lee Street Suite 772 Jonesborough, MI 26395"
76354.13,2023-01-21,C,Brunei Darussalam,partner,61,Direct,of,stock,spring,"81848 Julie Gardens Veronicaberg, AL 52496"
58701.82,2022-05-01,B,San Marino,could,64,Indirect,tough,eat,personal,USCGC Woods FPO AE 50837
79775.82,2021-10-13,C,Christmas Island,friend,56,Direct,raise,society,game,"922 Green Green Apt. 311 South Jenniferton, CA 22924"
25336.76,2023-05-20,C,Japan,wish,100,Direct,magazine,inside,answer,"2097 Donald Fall Suite 844 North Nicole, VI 36417"
21803.28,2021-04-01,D,Bahrain,sit,56,Indirect,animal,computer,purpose,"7564 Crawford Mountain Mendozaborough, DE 41621"
27360.69,2022-04-05,B,El Salvador,rise,95,Direct,often,old,vote,USCGC Barker FPO AA 35580
174.03,2023-04-23,B,Korea,really,10,Capital,theory,process,tonight,"7879 Richard Green Apt. 616 Lake Melissa, NC 36134"
3970.02,2022-01-18,C,Tonga,foot,79,Direct,worry,provide,ago,"17818 Jensen Estate Suite 238 Kristenberg, ME 10703"
56330.68,2022-12-17,C,Ethiopia,American,41,Indirect,itself,fight,open,"16739 Turner Mission Suite 210 Craighaven, SC 33009"
59689.66,2020-07-03,D,Tokelau,her,65,Indirect,employee,history,hand,"27808 Tucker Dam Suite 955 Valdezstad, AL 46196"
2519.98,2023-05-09,E,Denmark,contain,31,Direct,couple,nation,opportunity,"99849 Sara Island Myersburgh, ID 05928"
13594.18,2021-12-04,A,Singapore,possible,7,Indirect,culture,value,past,"974 Anthony Trace Suite 666 Benderstad, OK 57507"
86760.99,2022-12-27,D,Tanzania,generation,91,Direct,again,black,sort,"352 Kyle Wall North Sean, AR 55348"
12853.79,2021-09-11,D,Suriname,cell,79,Capital,look,high,moment,"93022 Peters Shoals Port Carolyn, WI 65763"
16995.12,2021-03-04,A,Pitcairn Islands,leave,51,Indirect,bed,board,detail,"3088 Julie Crest Apt. 756 Wheelertown, NC 66506"
98795.80,2020-09-13,B,Luxembourg,scientist,40,Direct,work,book,town,"164 Jones Point Suite 949 Port Jamesport, MH 63325"
12138.99,2022-06-19,C,Jordan,race,62,Direct,choose,third,foot,"67649 Johnson Junction New Cassandraborough, SD 56231"
58865.14,2021-12-02,B,Yemen,own,54,Indirect,together,tough,agency,"96584 Miller Rue Apt. 474 Carolynton, KY 85113"
42236.25,2020-08-29,E,Lebanon,production,22,Capital,happen,minute,arrive,"PSC 5200, Box 1004 APO AE 51816"
234.17,2022-12-17,A,New Zealand,agreement,40,Indirect,science,compare,analysis,"17673 Scott Hill Suite 968 Port William, VI 45730"
78069.12,2021-12-04,C,Malta,book,63,Direct,must,hand,street,"21291 Edward Track Adamview, PA 21350"
24502.31,2023-10-31,C,Micronesia,other,94,Indirect,result,network,poor,"2969 Patricia Lights Apt. 010 Lake Jayburgh, MA 99486"
28423.18,2021-01-22,D,Guatemala,whatever,27,Indirect,capital,several,section,"583 Campbell Manor Suite 671 South Kellyborough, NH 09143"
98939.49,2020-08-05,E,Sudan,begin,10,Capital,know,early,itself,"6938 Sierra Points Apt. 036 North David, AS 71178"
6403.79,2023-08-08,D,Saint Pierre and Miquelon,staff,6,Direct,nor,discuss,explain,"694 Rodriguez Plaza Apt. 798 East Johnburgh, WY 51932"
73342.07,2022-09-25,E,Belize,me,27,Direct,break,star,thing,"63380 James Locks East Tina, AZ 63778"
50427.48,2020-08-30,C,Indonesia,brother,62,Capital,leg,character,positive,"01947 Lori Route Apt. 843 Lake Angel, ID 43491"
56478.70,2022-06-25,E,Cameroon,with,64,Indirect,federal,start,reason,"7033 John Dale Apt. 723 South Daniellebury, LA 61129"
80056.43,2020-07-27,A,Brunei Darussalam,recent,96,Capital,job,respond,ten,"0618 Andrew Corner Suite 467 Josephstad, RI 11808"
4550.60,2023-11-23,B,Tokelau,herself,91,Capital,over,share,organization,"916 Jacob Gateway Stevensonchester, AR 11230"
48552.41,2021-05-22,E,Argentina,ten,47,Direct,fear,team,fall,"68322 Bonilla Square Apt. 759 Andrewsfurt, MS 72200"
3701.89,2020-10-01,C,Burundi,each,37,Capital,through,thousand,here,"9331 William Via Apt. 583 Hansontown, UT 67098"
80124.06,2020-07-14,B,French Southern Territories,note,13,Direct,nice,market,charge,"028 Garza Coves Suite 820 East Karen, MH 25403"
37682.72,2020-12-21,B,Bahamas,always,35,Direct,worry,heart,modern,"215 Gabriella Station Apt. 111 New James, TX 87533"
79604.48,2020-03-05,C,Bhutan,dream,55,Capital,four,use,writer,"43234 Figueroa Highway Apt. 201 West Henryville, WV 46322"
2831.96,2020-07-19,A,Italy,capital,55,Indirect,and,dog,tough,"2212 Amy Crossroad Apt. 836 East Robert, WY 32837"
39863.62,2021-01-15,A,Ecuador,democratic,45,Capital,simply,attack,respond,"116 Amy Mill Kimside, MT 89744"
33901.03,2023-02-16,E,Luxembourg,maybe,99,Direct,carry,let,image,"309 Heather Branch Suite 188 Lake Christinechester, VI 81913"
85394.54,2023-06-01,A,Saint Helena,effort,70,Direct,stay,firm,space,"12823 Mark Station Ashleyhaven, ME 16838"
99500.08,2023-12-08,C,Samoa,without,28,Capital,always,option,everyone,"823 Patel Landing Suite 202 Cherylchester, MH 56394"
91346.15,2022-10-28,C,Dominica,individual,93,Direct,chance,high,article,"8986 Stewart Spring Suite 950 Heatherstad, ID 84284"
31754.16,2023-09-15,E,Aruba,less,58,Direct,year,just,state,"589 Conley Parks Apt. 534 Bowmanville, NJ 61311"
52807.56,2020-04-28,A,Latvia,do,81,Direct,project,yet,near,Unit 2565 Box 8426 DPO AA 67704
65139.25,2023-12-19,A,Egypt,true,76,Capital,official,miss,himself,"98798 Whitney Islands New Margarettown, NM 92161"
99571.13,2022-11-30,E,Bhutan,try,21,Indirect,drive,discussion,old,"0181 Charles Rue Apt. 097 Lake Kimberlyfurt, AK 31553"
4836.35,2022-12-29,B,Ecuador,example,67,Direct,she,news,discover,"06797 Alexander Turnpike Apt. 030 Meredithmouth, AK 32424"
28365.50,2021-04-30,B,Vietnam,huge,26,Indirect,crime,member,as,Unit 4609 Box 9264 DPO AP 03781
70068.38,2020-02-23,A,Saint Kitts and Nevis,decision,54,Indirect,market,cell,win,USS Russell FPO AP 31939
23775.63,2022-07-09,A,Germany,fact,61,Direct,thank,let,community,"518 Antonio Ranch Curtisshire, CT 35689"
44718.42,2021-04-06,B,Bahamas,when,17,Capital,wait,can,view,"676 Larson Falls Suite 157 Tammyport, MI 08290"
3113.87,2021-10-05,E,Argentina,parent,93,Direct,increase,everybody,dream,"94210 Sara Place New Darrell, AR 56180"
49609.22,2020-08-11,E,Singapore,least,93,Capital,fight,because,evidence,USS Knapp FPO AA 20720
13532.92,2022-09-30,E,Belarus,seem,39,Indirect,site,film,well,USNV Wells FPO AE 78062
59494.86,2021-01-09,D,Ecuador,scene,39,Indirect,score,difference,nature,"927 Hernandez Parks Apt. 681 Travisbury, NH 19450"
59617.09,2021-12-05,E,Indonesia,administration,61,Direct,responsibility,some,student,"7623 Villarreal Tunnel West Craig, MI 26264"
88492.78,2020-03-30,E,Poland,begin,75,Capital,leave,image,today,"10923 Orozco Ramp Suite 425 North Justin, VT 05114"
677.42,2022-05-21,E,Togo,whatever,58,Indirect,my,by,price,"18563 Adam Highway Suite 821 Lauriefurt, MT 33717"
39349.90,2023-09-02,A,Montenegro,forward,37,Capital,fund,American,the,"370 Carolyn Drives Apt. 075 New Lisaside, PR 31790"
62420.22,2020-06-23,E,Algeria,score,56,Direct,hope,he,choice,"3380 Theresa Light Apt. 491 Margaretberg, OR 55145"
6468.80,2020-12-01,A,Myanmar,way,46,Indirect,tax,it,direction,"3512 Joshua Ville Coxland, KS 64540"
77833.80,2023-05-28,D,Ghana,mouth,24,Indirect,write,movement,scientist,"301 Vargas Flats Apt. 097 North Mercedeshaven, PR 25324"
12924.00,2022-08-09,E,Netherlands,benefit,49,Capital,figure,writer,Democrat,"533 Collins Plains Apt. 403 New Ronaldview, RI 23827"
57253.49,2022-06-14,A,Portugal,defense,30,Direct,capital,more,walk,"498 Bryant Hollow Shaneburgh, FL 14591"
46925.98,2020-09-23,A,Palestinian Territory,knowledge,25,Direct,wind,summer,improve,"913 Smith Estates Suite 312 New Albertchester, HI 43126"
68884.31,2022-02-14,A,Tanzania,call,61,Indirect,dinner,ability,read,"07653 West Ferry Rogerstad, TX 67576"
96742.05,2023-04-03,E,Lithuania,rock,28,Direct,tax,game,next,USS Phillips FPO AP 81835
61273.32,2022-09-14,B,Bahamas,attorney,21,Indirect,where,at,federal,"34160 Pamela Highway Apt. 023 East Nancy, ID 54519"
32348.76,2021-09-29,D,Norfolk Island,determine,41,Indirect,character,price,film,"29319 Briggs Ports Apt. 902 Lanechester, FM 17108"
35441.53,2021-03-22,A,Marshall Islands,look,86,Capital,either,someone,perhaps,"679 Dawn Lane New Tammy, IL 28300"
76323.80,2023-04-22,D,Croatia,hundred,26,Capital,remember,story,future,"028 Cody Ramp Apt. 138 Davidside, IA 05057"
5132.48,2023-04-21,D,Andorra,south,90,Capital,population,lawyer,defense,"715 Daniel Brook Mackborough, AS 04775"
99923.57,2020-10-21,D,Cameroon,first,27,Direct,maybe,attorney,shoulder,"132 Rivas Course Suite 027 East Shannon, PW 22499"
49501.02,2023-04-05,A,Comoros,administration,1,Direct,oil,billion,question,"19203 Jeffery Stravenue Dustinville, WY 18107"
65046.12,2021-01-08,E,United Arab Emirates,school,63,Capital,final,main,various,"358 Todd Place Staffordview, GU 78590"
92349.58,2022-07-08,A,Ireland,risk,37,Indirect,suggest,yes,professor,"126 Brittany View West Betty, SC 80763"
58936.14,2020-06-07,D,Angola,accept,73,Indirect,write,popular,history,"89982 Jennifer Mills New Gary, MD 17365"
59564.65,2023-06-06,D,Maldives,view,7,Indirect,card,someone,deep,USCGC Patterson FPO AA 70375
75639.54,2021-07-27,B,Paraguay,author,6,Capital,nation,tree,laugh,USS Garcia FPO AP 78095
26762.73,2022-05-29,E,American Samoa,financial,51,Indirect,common,all,today,"6914 Chad Canyon Apt. 044 Laurenshire, AL 48627"
66286.76,2023-06-11,E,American Samoa,large,100,Capital,ago,well,itself,"741 Rivas Bridge Apt. 965 Smithshire, FL 58092"
84991.26,2020-06-17,B,Swaziland,type,35,Indirect,responsibility,address,job,"762 Carl Ville Donaldhaven, NE 12085"
86055.01,2023-09-22,B,Niue,clear,40,Direct,suggest,focus,safe,"7836 Cynthia Rapids Suite 683 Priceshire, NC 14122"
76161.61,2023-03-04,E,Turkey,attention,47,Indirect,with,boy,lay,"0356 Robert Underpass New William, MA 21358"
51980.78,2021-03-24,B,Niger,fly,59,Capital,rule,other,child,"16790 Taylor Via Suite 181 South Micheal, SD 17405"
75505.58,2022-01-07,A,Gibraltar,quite,91,Capital,sell,might,make,"38592 Walker Crest Suite 261 South Jennifer, WY 49857"
62424.55,2022-08-20,B,Mongolia,interest,41,Capital,near,marriage,than,"2361 Sean Meadow Suite 582 New Patrick, AR 08369"
83945.01,2022-05-29,D,French Guiana,middle,88,Direct,few,represent,soon,"5242 Rachael Port South Maryton, PW 83974"
57117.70,2022-09-22,D,Togo,learn,81,Direct,budget,anyone,piece,"7575 Watkins Harbor North Robin, NE 10290"
64387.18,2021-04-19,D,Kiribati,recently,66,Direct,suggest,call,court,"5558 Key Motorway Port Toniville, PW 92498"
88329.78,2023-10-10,C,Nigeria,past,99,Capital,fish,arrive,system,"9398 Natalie Route New Jennifer, IL 47593"
21.68,2022-08-11,B,Jordan,charge,40,Indirect,why,phone,miss,"PSC 4180, Box 3675 APO AE 75989"
21945.04,2022-02-25,C,Gabon,water,89,Capital,everybody,during,president,"56125 Hanson Loaf Jessicafurt, RI 53231"
28503.37,2021-01-12,D,Rwanda,late,55,Direct,design,choice,believe,"28432 Melissa Radial Apt. 119 West Alyssa, PR 96312"
63731.16,2021-04-07,B,Guatemala,under,80,Direct,off,maintain,either,"13349 Diane Pine Suite 131 Taylorbury, NY 79069"
13230.98,2020-11-03,A,Ukraine,base,76,Direct,street,war,candidate,"72221 Caleb Drive Deannaberg, NY 93389"
